Position (um), Energy (eV)
                   0,     -0.0714096555058
      0.221024692545,     -0.0714096555058
      0.430998150463,     -0.0714096555058
      0.630472935485,     -0.0714096555058
      0.819973981256,     -0.0714096555058
      0.999999974738,     -0.0714096555058
        1.0533431027,     -0.0714096555058
       1.10401907426,     -0.0714096555058
       1.15216124725,     -0.0714096555058
       1.19789631159,     -0.0714096555058
        1.2413446227,     -0.0714096555058
       1.28262051827,     -0.0714096555058
       1.32183261905,     -0.0714096555058
        1.3590841148,     -0.0714096555058
       1.39447303576,     -0.0714096555058
       1.42809251067,     -0.0714096555058
       1.46003101183,     -0.0714096555058
       1.49037258794,     -0.0714096555058
       1.51919708524,     -0.0714096555058
       1.54658035768,     -0.0714096555058
       1.57259446649,     -0.0714096555058
       1.59730786987,     -0.0714096555058
       1.62078560307,     -0.0714096555058
       1.64308944962,     -0.0714096555058
       1.66427810384,     -0.0714096555058
       1.68440732534,     -0.0714096555058
       1.70353008577,     -0.0714096555058
       1.72169670818,     -0.0714096555058
       1.73895499947,     -0.0714096555058
        1.7553503762,     -0.0714096555058
       1.77092598409,     -0.0714096555059
       1.78572281158,     -0.0714096555066
        1.7997797977,     -0.0714096555111
       1.81313393452,     -0.0714096555382
       1.82582036449,     -0.0714096556907
       1.83787247296,     -0.0714096564865
       1.84932197601,     -0.0714096603587
       1.86019900391,     -0.0714096779528
       1.87053218041,     -0.0714097527574
       1.88034869809,     -0.0714100509593
       1.88967438989,     -0.0714111678016
       1.89853379709,     -0.0714151056105
       1.90695023393,     -0.0714282025939
       1.91494584894,     -0.0714693724588
       1.92254168319,     -0.0715918950934
       1.92975772573,     -0.0719374778734
       1.93661296614,     -0.0728608742537
       1.94312544453,     -0.0751887752117
         1.949312299,     -0.0806620282592
       1.95518981075,     -0.0923736102333
       1.96077344691,      -0.114351986405
       1.96607790127,      -0.149512615902
        1.9711171329,      -0.198050243797
       1.97590440296,      -0.258413161434
       1.98045230951,      -0.328707776187
       1.98477282073,      -0.407182777832
       1.98887730639,       -0.49228935114
       1.99277656777,      -0.582666794624
       1.99648086608,      -0.677122761096
       1.99999994948,      -0.774615078398
       2.00000135073,      -0.774653898559
       2.00000290612,      -0.774696987534
        2.0000046326,      -0.774744814567
         2.000006549,      -0.774797900442
        2.0000086762,      -0.774856823138
       2.00001103739,      -0.774922224096
       2.00001365832,      -0.774994815173
       2.00001656754,      -0.775075386358
       2.00001979678,      -0.775164814323
       2.00002338124,      -0.775264071908
       2.00002735998,      -0.775374238643
       2.00003177639,      -0.775496512401
       2.00003667861,      -0.775632222329
       2.00004212006,      -0.775782843168
       2.00004816008,      -0.775950011131
        2.0000548645,       -0.77613554149
       2.00006230641,      -0.776341448053
       2.00007056692,      -0.776569964745
       2.00007973609,      -0.776823569491
       2.00008991387,      -0.777105010655
       2.00010121121,      -0.777417336291
       2.00011375126,      -0.777763926503
        2.0001276707,      -0.778148529218
       2.00014312129,      -0.778575299717
       2.00016027144,      -0.779048844309
       2.00017930811,      -0.779574268532
       2.00020043882,       -0.78015723034
        2.0002238939,      -0.780803998737
       2.00024992904,      -0.781521518358
       2.00027882804,      -0.782317480554
       2.00031090594,      -0.783200401535
        2.0003465124,      -0.784179708191
       2.00038603557,      -0.785265832205
        2.0004299063,      -0.786470313119
        2.0004786028,      -0.787805910995
       2.00053265592,      -0.789286729343
       2.00059265488,      -0.790928348939
       2.00065925373,      -0.792747973114
       2.00073317845,      -0.794764585047
       2.00081523489,      -0.796999117424
       2.00090631754,      -0.799474634709
       2.00100741928,      -0.802216527995
       2.00111964221,      -0.805252722078
       2.00124420966,      -0.808613893984
       2.00138247953,      -0.812333701556
       2.00153595909,      -0.816449019974
        2.0017063214,      -0.821000183092
       2.00189542357,      -0.826031225188
       2.00210532697,      -0.831590117113
       2.00233831975,      -0.837728988758
       2.00259694173,      -0.844504327118
       2.00288401213,      -0.851977135921
       2.00320266028,      -0.860213038644
       2.00355635972,      -0.869282301435
        2.0039489661,      -0.879259745941
       2.00438475918,      -0.890224513778
        2.0048684895,      -0.902259634121
       2.00540543015,      -0.915451333077
       2.00600143428,       -0.92988800753
       2.00666299886,      -0.945658766333
       2.00739733555,      -0.962851417008
       2.00821244927,      -0.981549745525
        2.0091172255,       -1.00182989871
       2.01012152711,       -1.02375563179
        2.0112363019,       -1.04737212512
       2.01247370192,       -1.07269800209
       2.01384721595,       -1.09971509089
       2.01537181651,       -1.12835536273
       2.01706412314,       -1.15848434538
       2.01894258349,       -1.18988015316
       2.02102767449,       -1.22220711829
       2.02334212549,       -1.25498298499
        2.0259111661,       -1.28753934026
       2.02876280119,         -1.318978815
       2.03192811613,       -1.34814746396
       2.03544161571,       -1.37368295949
       2.03934160025,       -1.39426445378
       2.04367058309,       -1.40913826272
       2.04847575404,       -1.41860732103
       2.05380949379,       -1.42390758866
       2.05972994492,       -1.42653851406
       2.06630164567,       -1.42770687626
       2.07359623351,       -1.42817279876
       2.08169322601,       -1.42833936927
       2.09068088768,       -1.42839247413
       2.10065719213,       -1.42840746344
       2.11173089008,       -1.42841117917
        2.1240226948,        -1.4284119815
       2.13766659803,        -1.4284121312
       2.15281133063,       -1.42841215514
       2.16962198381,        -1.4284121584
       2.18828180884,       -1.42841215878
       2.20899421462,       -1.42841215882
       2.23198498504,       -1.42841215882
        2.2575047402,       -1.42841215882
       2.28583166844,       -1.42841215882
       2.31727455877,       -1.42841215882
       2.35217616705,       -1.42841215882
       2.39091695224,       -1.42841215882
       2.43391922379,       -1.42841215882
       2.48165174522,       -1.42841215882
       2.53463484401,       -1.42841215882
       2.59344608366,       -1.42841215882
       2.65872655967,       -1.42841215882
       2.73118788804,       -1.42841215882
       2.81161996254,       -1.42841215882
       2.90089956523,       -1.42841215882
       2.99999992421,       -1.42841215882
       3.06282533265,       -1.42841215882
        3.1287920115,       -1.42841215882
        3.1980570243,       -1.42841215882
       3.27078528774,       -1.42841215882
       3.34714996435,       -1.42841215882
       3.42733287479,       -1.42841215882
       3.51152493075,       -1.42841215882
       3.59992658951,       -1.42841215882
       3.69274833121,       -1.42841215882
