Position (um), Energy (eV)
                   0,        1.14501690532
      0.331537038818,        1.14501690532
      0.646497225694,        1.14501690532
      0.945709403227,        1.14501690531
       1.22996097188,        1.14501690523
       1.49999996211,         1.1450169037
       1.58001465405,        1.14501689826
        1.6560286114,        1.14501688385
       1.72824187087,         1.1450168448
       1.79684446738,        1.14501674319
       1.86201693406,        1.14501649071
        1.9239307774,        1.14501589091
       1.98274892858,        1.14501452629
        2.0386261722,        1.14501154769
       2.09170955364,        1.14500529919
         2.142138766,        1.14499267988
       2.19004651775,        1.14496810484
       2.23555888191,         1.1449218865
       2.27879562786,        1.14483782312
       2.31987053652,        1.14468977075
       2.35889169974,        1.14443701883
        2.3959618048,        1.14401843628
       2.43117840461,        1.14334567593
       2.46463417443,        1.14229630444
       2.49641715575,        1.14070861066
       2.52661098801,        1.13838091833
       2.55529512866,        1.13507899632
       2.58254506228,        1.13055461249
       2.60843249921,        1.12457526966
        2.6330255643,        1.11695971637
       2.65638897613,        1.10760862537
       2.67858421737,        1.09651939992
       2.69966969655,        1.08378039201
       2.71970090177,        1.06954897922
       2.73873054673,        1.05402338974
       2.75680870944,        1.03741726681
       2.77398296402,        1.01994144799
       2.79029850587,        1.00179324348
       2.80579827062,       0.983151405277
       2.82052304714,       0.964174656781
       2.83451158483,       0.945002139176
       2.84780069564,       0.925754744113
        2.8604253509,       0.906536768283
        2.8724187734,        0.88743761187
       2.88381252478,       0.868533397528
       2.89463658859,       0.849888462942
       2.90491944921,       0.831556715189
        2.9146881668,       0.813582850141
       2.92396844851,          0.796003446
       2.93278471613,       0.778847941768
       2.94116017037,       0.762139511531
        2.9491168519,       0.745895844832
       2.95667569935,       0.730129842591
       2.96385660443,       0.714850237146
       2.97067846426,        0.70006214422
       2.97715923109,       0.685767553785
       2.98331595959,       0.671965766173
       2.98916485166,       0.658653779096
       2.99472129912,       0.645826630687
       2.99999992421,        0.63347770318
       3.00000202609,       0.633472785999
       3.00000435918,       0.633467327958
        3.0000069489,       0.633461269569
        3.0000098235,       0.633454544801
        3.0000130143,       0.633447080365
       3.00001655609,       0.633438794908
       3.00002048747,       0.633429598135
       3.00002485131,        0.63341938982
       3.00002969517,       0.633408058718
       3.00003507186,       0.633395481351
       3.00004103998,       0.633381520667
       3.00004766459,       0.633366024546
       3.00005501791,       0.633348824144
        3.0000631801,        0.63332973206
       3.00007224012,       0.633308540291
