------------------------------------------------------------
 Transmission Coefficient on refined energy grid using transfer matrices
------------------------------------------------------------
Transmission Coefficient, Energy (eV)
         4.03909e-06,               0.0912
         3.70789e-06,              0.09125
         3.41677e-06,               0.0913
         3.15948e-06,              0.09135
         2.93095e-06,               0.0914
         2.72702e-06,              0.09145
         2.54427e-06,               0.0915
         2.23133e-06,               0.0916
         1.97442e-06,               0.0917
         1.76082e-06,               0.0918
         1.58127e-06,               0.0919
         1.42884e-06,                0.092
          1.2983e-06,               0.0921
          1.1856e-06,               0.0922
         1.08762e-06,               0.0923
         1.00187e-06,               0.0924
         9.26391e-07,               0.0925
         8.59578e-07,               0.0926
         8.00144e-07,               0.0927
         7.47029e-07,               0.0928
         6.99359e-07,               0.0929
         6.56405e-07,                0.093
         6.17558e-07,               0.0931
         5.82304e-07,               0.0932
         5.50207e-07,               0.0933
         5.20897e-07,               0.0934
         4.94056e-07,               0.0935
          4.6941e-07,               0.0936
         4.46724e-07,               0.0937
          4.2579e-07,               0.0938
         4.06432e-07,               0.0939
         3.88492e-07,                0.094
         3.71832e-07,               0.0941
         3.56333e-07,               0.0942
         3.41886e-07,               0.0943
         3.28398e-07,               0.0944
         3.15783e-07,               0.0945
         3.03968e-07,               0.0946
         2.92883e-07,               0.0947
          2.8247e-07,               0.0948
         2.72674e-07,               0.0949
         2.63447e-07,                0.095
         2.54744e-07,               0.0951
         2.46525e-07,               0.0952
         2.38756e-07,               0.0953
         2.31403e-07,               0.0954
         2.24436e-07,               0.0955
         2.17828e-07,               0.0956
         2.11555e-07,               0.0957
         2.05593e-07,               0.0958
         1.99923e-07,               0.0959
         1.94525e-07,                0.096
         1.89381e-07,               0.0961
         1.84476e-07,               0.0962
         1.79795e-07,               0.0963
         1.75324e-07,               0.0964
          1.7105e-07,               0.0965
         1.66962e-07,               0.0966
         1.63049e-07,               0.0967
           1.593e-07,               0.0968
         1.55708e-07,               0.0969
         1.52262e-07,                0.097
         1.48955e-07,               0.0971
          1.4578e-07,               0.0972
         1.42729e-07,               0.0973
         1.39795e-07,               0.0974
         1.36974e-07,               0.0975
         1.34258e-07,               0.0976
         1.31644e-07,               0.0977
         1.29124e-07,               0.0978
         1.26696e-07,               0.0979
         1.24355e-07,                0.098
         1.22096e-07,               0.0981
         1.19915e-07,               0.0982
         1.17809e-07,               0.0983
         1.15775e-07,               0.0984
         1.13809e-07,               0.0985
         1.11908e-07,               0.0986
          1.1007e-07,               0.0987
         1.08291e-07,               0.0988
         1.06568e-07,               0.0989
         1.04901e-07,                0.099
         1.03285e-07,               0.0991
          1.0172e-07,               0.0992
         1.00203e-07,               0.0993
         9.87312e-08,               0.0994
          9.7304e-08,               0.0995
         9.59191e-08,               0.0996
         9.45749e-08,               0.0997
         9.32698e-08,               0.0998
         9.20023e-08,               0.0999
          9.0771e-08,                  0.1
         8.95745e-08,               0.1001
         8.84115e-08,               0.1002
         8.72807e-08,               0.1003
          8.6181e-08,               0.1004
         8.51112e-08,               0.1005
         8.40703e-08,               0.1006
         8.30572e-08,               0.1007
         8.20709e-08,               0.1008
         8.11106e-08,               0.1009
         8.01753e-08,                0.101
         7.92641e-08,               0.1011
         7.83763e-08,               0.1012
          7.7511e-08,               0.1013
         7.66676e-08,               0.1014
         7.58452e-08,               0.1015
         7.50432e-08,               0.1016
          7.4261e-08,               0.1017
         7.34979e-08,               0.1018
         7.27533e-08,               0.1019
         7.20266e-08,                0.102
         7.13173e-08,               0.1021
         7.06248e-08,               0.1022
         6.99486e-08,               0.1023
         6.92882e-08,               0.1024
         6.86432e-08,               0.1025
          6.8013e-08,               0.1026
         6.73973e-08,               0.1027
         6.67956e-08,               0.1028
         6.62076e-08,               0.1029
         6.56327e-08,                0.103
         6.50707e-08,               0.1031
         6.45211e-08,               0.1032
         6.39837e-08,               0.1033
         6.34581e-08,               0.1034
         6.29439e-08,               0.1035
         6.24409e-08,               0.1036
         6.19488e-08,               0.1037
         6.14672e-08,               0.1038
         6.09958e-08,               0.1039
         6.05345e-08,                0.104
         6.00829e-08,               0.1041
         5.96408e-08,               0.1042
         5.92079e-08,               0.1043
          5.8784e-08,               0.1044
         5.83689e-08,               0.1045
         5.79624e-08,               0.1046
         5.75642e-08,               0.1047
         5.71741e-08,               0.1048
         5.67919e-08,               0.1049
         5.64175e-08,                0.105
         5.60507e-08,               0.1051
         5.56911e-08,               0.1052
         5.53388e-08,               0.1053
         5.49935e-08,               0.1054
         5.46551e-08,               0.1055
         5.43233e-08,               0.1056
         5.39981e-08,               0.1057
         5.36793e-08,               0.1058
         5.33667e-08,               0.1059
         5.30602e-08,                0.106
         5.27597e-08,               0.1061
          5.2465e-08,               0.1062
          5.2176e-08,               0.1063
         5.18925e-08,               0.1064
         5.16146e-08,               0.1065
         5.13419e-08,               0.1066
         5.10745e-08,               0.1067
         5.08122e-08,               0.1068
         5.05549e-08,               0.1069
         5.03025e-08,                0.107
         5.00549e-08,               0.1071
          4.9812e-08,               0.1072
         4.95737e-08,               0.1073
         4.93398e-08,               0.1074
         4.91104e-08,               0.1075
         4.88854e-08,               0.1076
         4.86645e-08,               0.1077
         4.84478e-08,               0.1078
         4.82352e-08,               0.1079
         4.80266e-08,                0.108
         4.78219e-08,               0.1081
          4.7621e-08,               0.1082
         4.74239e-08,               0.1083
         4.72305e-08,               0.1084
         4.70407e-08,               0.1085
         4.68545e-08,               0.1086
         4.66718e-08,               0.1087
         4.64925e-08,               0.1088
         4.63166e-08,               0.1089
         4.61439e-08,                0.109
         4.59746e-08,               0.1091
         4.58084e-08,               0.1092
         4.56453e-08,               0.1093
         4.54853e-08,               0.1094
         4.53284e-08,               0.1095
         4.51744e-08,               0.1096
         4.50233e-08,               0.1097
         4.48751e-08,               0.1098
         4.47298e-08,               0.1099
         4.45872e-08,                 0.11
         4.44473e-08,               0.1101
         4.43101e-08,               0.1102
         4.41755e-08,               0.1103
         4.40436e-08,               0.1104
         4.39142e-08,               0.1105
         4.37873e-08,               0.1106
         4.36629e-08,               0.1107
         4.35409e-08,               0.1108
         4.34213e-08,               0.1109
         4.33041e-08,                0.111
         4.31892e-08,               0.1111
         4.30766e-08,               0.1112
         4.29662e-08,               0.1113
         4.28581e-08,               0.1114
         4.27521e-08,               0.1115
         4.26483e-08,               0.1116
         4.25466e-08,               0.1117
         4.24471e-08,               0.1118
         4.23495e-08,               0.1119
          4.2254e-08,                0.112
         4.21605e-08,               0.1121
          4.2069e-08,               0.1122
         4.19795e-08,               0.1123
         4.18918e-08,               0.1124
         4.18061e-08,               0.1125
         4.17222e-08,               0.1126
         4.16401e-08,               0.1127
         4.15599e-08,               0.1128
         4.14815e-08,               0.1129
         4.14048e-08,                0.113
         4.13299e-08,               0.1131
         4.12567e-08,               0.1132
         4.11852e-08,               0.1133
         4.11154e-08,               0.1134
         4.10473e-08,               0.1135
         4.09808e-08,               0.1136
         4.09159e-08,               0.1137
         4.08526e-08,               0.1138
         4.07909e-08,               0.1139
         4.07308e-08,                0.114
         4.06722e-08,               0.1141
         4.06151e-08,               0.1142
         4.05596e-08,               0.1143
         4.05055e-08,               0.1144
         4.04529e-08,               0.1145
         4.04017e-08,               0.1146
          4.0352e-08,               0.1147
         4.03038e-08,               0.1148
         4.02569e-08,               0.1149
         4.02114e-08,                0.115
         4.01673e-08,               0.1151
         4.01246e-08,               0.1152
         4.00832e-08,               0.1153
         4.00431e-08,               0.1154
         4.00044e-08,               0.1155
          3.9967e-08,               0.1156
         3.99309e-08,               0.1157
          3.9896e-08,               0.1158
         3.98624e-08,               0.1159
         3.98301e-08,                0.116
          3.9799e-08,               0.1161
         3.97692e-08,               0.1162
         3.97406e-08,               0.1163
         3.97132e-08,               0.1164
          3.9687e-08,               0.1165
         3.96619e-08,               0.1166
         3.96381e-08,               0.1167
         3.96154e-08,               0.1168
         3.95939e-08,               0.1169
         3.95735e-08,                0.117
         3.95543e-08,               0.1171
         3.95362e-08,               0.1172
         3.95192e-08,               0.1173
         3.95033e-08,               0.1174
         3.94885e-08,               0.1175
         3.94748e-08,               0.1176
         3.94622e-08,               0.1177
         3.94506e-08,               0.1178
         3.94401e-08,               0.1179
         3.94307e-08,                0.118
         3.94223e-08,               0.1181
          3.9415e-08,               0.1182
         3.94087e-08,               0.1183
         3.94034e-08,               0.1184
         3.93992e-08,               0.1185
         3.93959e-08,               0.1186
         3.93937e-08,               0.1187
         3.93925e-08,               0.1188
         3.93922e-08,               0.1189
         3.93929e-08,                0.119
         3.93946e-08,               0.1191
         3.93973e-08,               0.1192
          3.9401e-08,               0.1193
         3.94056e-08,               0.1194
         3.94111e-08,               0.1195
         3.94177e-08,               0.1196
         3.94251e-08,               0.1197
         3.94335e-08,               0.1198
         3.94428e-08,               0.1199
         3.94531e-08,                 0.12
         3.94642e-08,               0.1201
         3.94763e-08,               0.1202
         3.94893e-08,               0.1203
         3.95032e-08,               0.1204
          3.9518e-08,               0.1205
         3.95337e-08,               0.1206
         3.95503e-08,               0.1207
         3.95678e-08,               0.1208
         3.95861e-08,               0.1209
         3.96054e-08,                0.121
         3.96255e-08,               0.1211
         3.96465e-08,               0.1212
         3.96684e-08,               0.1213
         3.96911e-08,               0.1214
         3.97147e-08,               0.1215
         3.97391e-08,               0.1216
         3.97644e-08,               0.1217
         3.97906e-08,               0.1218
         3.98176e-08,               0.1219
         3.98454e-08,                0.122
         3.98741e-08,               0.1221
         3.99036e-08,               0.1222
          3.9934e-08,               0.1223
         3.99652e-08,               0.1224
         3.99972e-08,               0.1225
           4.003e-08,               0.1226
         4.00637e-08,               0.1227
         4.00982e-08,               0.1228
         4.01335e-08,               0.1229
         4.01696e-08,                0.123
         4.02066e-08,               0.1231
         4.02443e-08,               0.1232
         4.02829e-08,               0.1233
         4.03223e-08,               0.1234
         4.03624e-08,               0.1235
         4.04034e-08,               0.1236
         4.04452e-08,               0.1237
         4.04878e-08,               0.1238
         4.05312e-08,               0.1239
         4.05754e-08,                0.124
         4.06204e-08,               0.1241
         4.06661e-08,               0.1242
         4.07127e-08,               0.1243
         4.07601e-08,               0.1244
         4.08082e-08,               0.1245
         4.08571e-08,               0.1246
         4.09069e-08,               0.1247
         4.09574e-08,               0.1248
         4.10087e-08,               0.1249
         4.10607e-08,                0.125
         4.11136e-08,               0.1251
         4.11673e-08,               0.1252
         4.12217e-08,               0.1253
         4.12769e-08,               0.1254
         4.13329e-08,               0.1255
         4.13897e-08,               0.1256
         4.14472e-08,               0.1257
         4.15055e-08,               0.1258
         4.15646e-08,               0.1259
         4.16245e-08,                0.126
         4.16852e-08,               0.1261
         4.17466e-08,               0.1262
         4.18088e-08,               0.1263
         4.18718e-08,               0.1264
         4.19356e-08,               0.1265
         4.20001e-08,               0.1266
         4.20654e-08,               0.1267
         4.21315e-08,               0.1268
         4.21984e-08,               0.1269
          4.2266e-08,                0.127
         4.23344e-08,               0.1271
         4.24036e-08,               0.1272
         4.24736e-08,               0.1273
         4.25443e-08,               0.1274
         4.26159e-08,               0.1275
         4.26882e-08,               0.1276
         4.27612e-08,               0.1277
         4.28351e-08,               0.1278
         4.29097e-08,               0.1279
         4.29851e-08,                0.128
         4.30613e-08,               0.1281
         4.31383e-08,               0.1282
         4.32161e-08,               0.1283
         4.32946e-08,               0.1284
         4.33739e-08,               0.1285
          4.3454e-08,               0.1286
         4.35349e-08,               0.1287
         4.36166e-08,               0.1288
          4.3699e-08,               0.1289
         4.37823e-08,                0.129
         4.38663e-08,               0.1291
         4.39511e-08,               0.1292
         4.40367e-08,               0.1293
         4.41231e-08,               0.1294
         4.42103e-08,               0.1295
         4.42983e-08,               0.1296
         4.43871e-08,               0.1297
         4.44766e-08,               0.1298
          4.4567e-08,               0.1299
         4.46582e-08,                 0.13
         4.47501e-08,               0.1301
         4.48429e-08,               0.1302
         4.49365e-08,               0.1303
         4.50309e-08,               0.1304
         4.51261e-08,               0.1305
         4.52221e-08,               0.1306
         4.53189e-08,               0.1307
         4.54165e-08,               0.1308
         4.55149e-08,               0.1309
         4.56141e-08,                0.131
         4.57142e-08,               0.1311
         4.58151e-08,               0.1312
         4.59168e-08,               0.1313
         4.60193e-08,               0.1314
         4.61226e-08,               0.1315
         4.62268e-08,               0.1316
         4.63318e-08,               0.1317
         4.64376e-08,               0.1318
         4.65443e-08,               0.1319
         4.66518e-08,                0.132
         4.67601e-08,               0.1321
         4.68693e-08,               0.1322
         4.69793e-08,               0.1323
         4.70902e-08,               0.1324
         4.72019e-08,               0.1325
         4.73144e-08,               0.1326
         4.74278e-08,               0.1327
         4.75421e-08,               0.1328
         4.76572e-08,               0.1329
         4.77732e-08,                0.133
           4.789e-08,               0.1331
         4.80077e-08,               0.1332
         4.81263e-08,               0.1333
         4.82457e-08,               0.1334
          4.8366e-08,               0.1335
         4.84872e-08,               0.1336
         4.86093e-08,               0.1337
         4.87322e-08,               0.1338
          4.8856e-08,               0.1339
         4.89807e-08,                0.134
         4.91063e-08,               0.1341
         4.92328e-08,               0.1342
         4.93602e-08,               0.1343
         4.94885e-08,               0.1344
         4.96177e-08,               0.1345
         4.97478e-08,               0.1346
         4.98788e-08,               0.1347
         5.00107e-08,               0.1348
         5.01435e-08,               0.1349
         5.02773e-08,                0.135
         5.04119e-08,               0.1351
         5.05475e-08,               0.1352
          5.0684e-08,               0.1353
         5.08215e-08,               0.1354
         5.09599e-08,               0.1355
         5.10992e-08,               0.1356
         5.12394e-08,               0.1357
         5.13806e-08,               0.1358
         5.15228e-08,               0.1359
         5.16659e-08,                0.136
           5.181e-08,               0.1361
          5.1955e-08,               0.1362
          5.2101e-08,               0.1363
         5.22479e-08,               0.1364
         5.23959e-08,               0.1365
         5.25448e-08,               0.1366
         5.26947e-08,               0.1367
         5.28455e-08,               0.1368
         5.29974e-08,               0.1369
         5.31503e-08,                0.137
         5.33041e-08,               0.1371
         5.34589e-08,               0.1372
         5.36148e-08,               0.1373
         5.37717e-08,               0.1374
         5.39295e-08,               0.1375
         5.40884e-08,               0.1376
         5.42483e-08,               0.1377
         5.44093e-08,               0.1378
         5.45712e-08,               0.1379
         5.47342e-08,                0.138
         5.48983e-08,               0.1381
         5.50634e-08,               0.1382
         5.52295e-08,               0.1383
         5.53967e-08,               0.1384
         5.55649e-08,               0.1385
         5.57343e-08,               0.1386
         5.59046e-08,               0.1387
         5.60761e-08,               0.1388
         5.62486e-08,               0.1389
         5.64222e-08,                0.139
         5.65969e-08,               0.1391
         5.67727e-08,               0.1392
         5.69496e-08,               0.1393
         5.71276e-08,               0.1394
         5.73067e-08,               0.1395
         5.74869e-08,               0.1396
         5.76682e-08,               0.1397
         5.78506e-08,               0.1398
         5.80342e-08,               0.1399
         5.82189e-08,                 0.14
         5.84048e-08,               0.1401
         5.85918e-08,               0.1402
         5.87799e-08,               0.1403
         5.89692e-08,               0.1404
         5.91597e-08,               0.1405
         5.93513e-08,               0.1406
         5.95441e-08,               0.1407
         5.97381e-08,               0.1408
         5.99332e-08,               0.1409
         6.01296e-08,                0.141
         6.03271e-08,               0.1411
         6.05258e-08,               0.1412
         6.07258e-08,               0.1413
          6.0927e-08,               0.1414
         6.11293e-08,               0.1415
         6.13329e-08,               0.1416
         6.15378e-08,               0.1417
         6.17439e-08,               0.1418
         6.19512e-08,               0.1419
         6.21597e-08,                0.142
         6.23696e-08,               0.1421
         6.25806e-08,               0.1422
          6.2793e-08,               0.1423
         6.30066e-08,               0.1424
         6.32215e-08,               0.1425
         6.34377e-08,               0.1426
         6.36552e-08,               0.1427
          6.3874e-08,               0.1428
         6.40941e-08,               0.1429
         6.43155e-08,                0.143
         6.45383e-08,               0.1431
         6.47623e-08,               0.1432
         6.49877e-08,               0.1433
         6.52145e-08,               0.1434
         6.54426e-08,               0.1435
          6.5672e-08,               0.1436
         6.59028e-08,               0.1437
          6.6135e-08,               0.1438
         6.63686e-08,               0.1439
         6.66035e-08,                0.144
         6.68399e-08,               0.1441
         6.70776e-08,               0.1442
         6.73167e-08,               0.1443
         6.75573e-08,               0.1444
         6.77993e-08,               0.1445
         6.80427e-08,               0.1446
         6.82875e-08,               0.1447
         6.85338e-08,               0.1448
         6.87816e-08,               0.1449
         6.90308e-08,                0.145
         6.92815e-08,               0.1451
         6.95336e-08,               0.1452
         6.97873e-08,               0.1453
         7.00424e-08,               0.1454
          7.0299e-08,               0.1455
         7.05572e-08,               0.1456
         7.08168e-08,               0.1457
          7.1078e-08,               0.1458
         7.13407e-08,               0.1459
          7.1605e-08,                0.146
         7.18708e-08,               0.1461
         7.21382e-08,               0.1462
         7.24071e-08,               0.1463
         7.26776e-08,               0.1464
         7.29497e-08,               0.1465
         7.32234e-08,               0.1466
         7.34987e-08,               0.1467
         7.37756e-08,               0.1468
         7.40542e-08,               0.1469
         7.43343e-08,                0.147
         7.46161e-08,               0.1471
         7.48996e-08,               0.1472
         7.51847e-08,               0.1473
         7.54715e-08,               0.1474
         7.57599e-08,               0.1475
         7.60501e-08,               0.1476
         7.63419e-08,               0.1477
         7.66354e-08,               0.1478
         7.69307e-08,               0.1479
         7.72276e-08,                0.148
         7.75264e-08,               0.1481
         7.78268e-08,               0.1482
          7.8129e-08,               0.1483
          7.8433e-08,               0.1484
         7.87387e-08,               0.1485
         7.90462e-08,               0.1486
         7.93556e-08,               0.1487
         7.96667e-08,               0.1488
         7.99796e-08,               0.1489
         8.02944e-08,                0.149
          8.0611e-08,               0.1491
         8.09294e-08,               0.1492
         8.12497e-08,               0.1493
         8.15719e-08,               0.1494
          8.1896e-08,               0.1495
         8.22219e-08,               0.1496
         8.25497e-08,               0.1497
         8.28795e-08,               0.1498
         8.32112e-08,               0.1499
         8.35448e-08,                 0.15
         8.38803e-08,               0.1501
         8.42178e-08,               0.1502
         8.45573e-08,               0.1503
         8.48987e-08,               0.1504
         8.52422e-08,               0.1505
         8.55876e-08,               0.1506
         8.59351e-08,               0.1507
         8.62846e-08,               0.1508
         8.66361e-08,               0.1509
         8.69897e-08,                0.151
         8.73453e-08,               0.1511
          8.7703e-08,               0.1512
         8.80628e-08,               0.1513
         8.84247e-08,               0.1514
         8.87887e-08,               0.1515
         8.91549e-08,               0.1516
         8.95231e-08,               0.1517
         8.98935e-08,               0.1518
         9.02661e-08,               0.1519
         9.06409e-08,                0.152
         9.10178e-08,               0.1521
          9.1397e-08,               0.1522
         9.17783e-08,               0.1523
         9.21619e-08,               0.1524
         9.25477e-08,               0.1525
         9.29358e-08,               0.1526
         9.33261e-08,               0.1527
         9.37188e-08,               0.1528
         9.41137e-08,               0.1529
         9.45109e-08,                0.153
         9.49105e-08,               0.1531
         9.53124e-08,               0.1532
         9.57166e-08,               0.1533
         9.61232e-08,               0.1534
         9.65322e-08,               0.1535
         9.69436e-08,               0.1536
         9.73574e-08,               0.1537
         9.77736e-08,               0.1538
         9.81922e-08,               0.1539
         9.86133e-08,                0.154
         9.90369e-08,               0.1541
         9.94629e-08,               0.1542
         9.98915e-08,               0.1543
         1.00323e-07,               0.1544
         1.00756e-07,               0.1545
         1.01192e-07,               0.1546
         1.01631e-07,               0.1547
         1.02072e-07,               0.1548
         1.02516e-07,               0.1549
         1.02963e-07,                0.155
         1.03412e-07,               0.1551
         1.03863e-07,               0.1552
         1.04318e-07,               0.1553
         1.04775e-07,               0.1554
         1.05234e-07,               0.1555
         1.05697e-07,               0.1556
         1.06162e-07,               0.1557
          1.0663e-07,               0.1558
         1.07101e-07,               0.1559
         1.07574e-07,                0.156
          1.0805e-07,               0.1561
         1.08529e-07,               0.1562
         1.09011e-07,               0.1563
         1.09496e-07,               0.1564
         1.09983e-07,               0.1565
         1.10474e-07,               0.1566
         1.10967e-07,               0.1567
         1.11463e-07,               0.1568
         1.11963e-07,               0.1569
         1.12465e-07,                0.157
          1.1297e-07,               0.1571
         1.13478e-07,               0.1572
         1.13989e-07,               0.1573
         1.14503e-07,               0.1574
          1.1502e-07,               0.1575
          1.1554e-07,               0.1576
         1.16064e-07,               0.1577
          1.1659e-07,               0.1578
         1.17119e-07,               0.1579
         1.17652e-07,                0.158
         1.18188e-07,               0.1581
         1.18727e-07,               0.1582
         1.19269e-07,               0.1583
         1.19814e-07,               0.1584
         1.20363e-07,               0.1585
         1.20915e-07,               0.1586
          1.2147e-07,               0.1587
         1.22029e-07,               0.1588
          1.2259e-07,               0.1589
         1.23156e-07,                0.159
         1.23724e-07,               0.1591
         1.24296e-07,               0.1592
         1.24871e-07,               0.1593
          1.2545e-07,               0.1594
         1.26032e-07,               0.1595
         1.26618e-07,               0.1596
         1.27207e-07,               0.1597
           1.278e-07,               0.1598
         1.28396e-07,               0.1599
         1.28996e-07,                 0.16
         1.29599e-07,               0.1601
         1.30206e-07,               0.1602
         1.30817e-07,               0.1603
         1.31431e-07,               0.1604
         1.32049e-07,               0.1605
         1.32671e-07,               0.1606
         1.33296e-07,               0.1607
         1.33925e-07,               0.1608
         1.34558e-07,               0.1609
         1.35195e-07,                0.161
         1.35835e-07,               0.1611
          1.3648e-07,               0.1612
         1.37128e-07,               0.1613
          1.3778e-07,               0.1614
         1.38436e-07,               0.1615
         1.39096e-07,               0.1616
          1.3976e-07,               0.1617
         1.40428e-07,               0.1618
           1.411e-07,               0.1619
         1.41776e-07,                0.162
         1.42456e-07,               0.1621
          1.4314e-07,               0.1622
         1.43829e-07,               0.1623
         1.44521e-07,               0.1624
         1.45218e-07,               0.1625
         1.45919e-07,               0.1626
         1.46624e-07,               0.1627
         1.47334e-07,               0.1628
         1.48047e-07,               0.1629
         1.48766e-07,                0.163
         1.49488e-07,               0.1631
         1.50215e-07,               0.1632
         1.50946e-07,               0.1633
         1.51682e-07,               0.1634
         1.52422e-07,               0.1635
         1.53166e-07,               0.1636
         1.53916e-07,               0.1637
         1.54669e-07,               0.1638
         1.55428e-07,               0.1639
          1.5619e-07,                0.164
         1.56958e-07,               0.1641
          1.5773e-07,               0.1642
         1.58507e-07,               0.1643
         1.59289e-07,               0.1644
         1.60075e-07,               0.1645
         1.60867e-07,               0.1646
         1.61663e-07,               0.1647
         1.62464e-07,               0.1648
          1.6327e-07,               0.1649
          1.6408e-07,                0.165
         1.64896e-07,               0.1651
         1.65717e-07,               0.1652
         1.66543e-07,               0.1653
         1.67373e-07,               0.1654
         1.68209e-07,               0.1655
         1.69051e-07,               0.1656
         1.69897e-07,               0.1657
         1.70748e-07,               0.1658
         1.71605e-07,               0.1659
         1.72467e-07,                0.166
         1.73334e-07,               0.1661
         1.74207e-07,               0.1662
         1.75085e-07,               0.1663
         1.75968e-07,               0.1664
         1.76857e-07,               0.1665
         1.77751e-07,               0.1666
         1.78651e-07,               0.1667
         1.79556e-07,               0.1668
         1.80467e-07,               0.1669
         1.81384e-07,                0.167
         1.82306e-07,               0.1671
         1.83234e-07,               0.1672
         1.84168e-07,               0.1673
         1.85108e-07,               0.1674
         1.86053e-07,               0.1675
         1.87004e-07,               0.1676
         1.87961e-07,               0.1677
         1.88924e-07,               0.1678
         1.89893e-07,               0.1679
         1.90869e-07,                0.168
          1.9185e-07,               0.1681
         1.92837e-07,               0.1682
          1.9383e-07,               0.1683
          1.9483e-07,               0.1684
         1.95836e-07,               0.1685
         1.96848e-07,               0.1686
         1.97866e-07,               0.1687
         1.98891e-07,               0.1688
         1.99922e-07,               0.1689
          2.0096e-07,                0.169
         2.02004e-07,               0.1691
         2.03055e-07,               0.1692
         2.04112e-07,               0.1693
         2.05176e-07,               0.1694
         2.06246e-07,               0.1695
         2.07324e-07,               0.1696
         2.08408e-07,               0.1697
         2.09499e-07,               0.1698
         2.10596e-07,               0.1699
         2.11701e-07,                 0.17
         2.12812e-07,               0.1701
         2.13931e-07,               0.1702
         2.15056e-07,               0.1703
         2.16189e-07,               0.1704
         2.17329e-07,               0.1705
         2.18476e-07,               0.1706
          2.1963e-07,               0.1707
         2.20792e-07,               0.1708
         2.21961e-07,               0.1709
         2.23137e-07,                0.171
          2.2432e-07,               0.1711
         2.25512e-07,               0.1712
          2.2671e-07,               0.1713
         2.27917e-07,               0.1714
         2.29131e-07,               0.1715
         2.30352e-07,               0.1716
         2.31582e-07,               0.1717
         2.32819e-07,               0.1718
         2.34064e-07,               0.1719
         2.35317e-07,                0.172
         2.36578e-07,               0.1721
         2.37847e-07,               0.1722
         2.39125e-07,               0.1723
          2.4041e-07,               0.1724
         2.41703e-07,               0.1725
         2.43005e-07,               0.1726
         2.44315e-07,               0.1727
         2.45633e-07,               0.1728
          2.4696e-07,               0.1729
         2.48296e-07,                0.173
          2.4964e-07,               0.1731
         2.50992e-07,               0.1732
         2.52353e-07,               0.1733
         2.53723e-07,               0.1734
         2.55102e-07,               0.1735
         2.56489e-07,               0.1736
         2.57886e-07,               0.1737
         2.59291e-07,               0.1738
         2.60706e-07,               0.1739
         2.62129e-07,                0.174
         2.63562e-07,               0.1741
         2.65004e-07,               0.1742
         2.66455e-07,               0.1743
         2.67916e-07,               0.1744
         2.69386e-07,               0.1745
         2.70865e-07,               0.1746
         2.72354e-07,               0.1747
         2.73853e-07,               0.1748
         2.75362e-07,               0.1749
          2.7688e-07,                0.175
         2.78408e-07,               0.1751
         2.79946e-07,               0.1752
         2.81494e-07,               0.1753
         2.83052e-07,               0.1754
          2.8462e-07,               0.1755
         2.86198e-07,               0.1756
         2.87786e-07,               0.1757
         2.89385e-07,               0.1758
         2.90995e-07,               0.1759
         2.92614e-07,                0.176
         2.94245e-07,               0.1761
         2.95886e-07,               0.1762
         2.97537e-07,               0.1763
           2.992e-07,               0.1764
         3.00873e-07,               0.1765
         3.02557e-07,               0.1766
         3.04252e-07,               0.1767
         3.05959e-07,               0.1768
         3.07676e-07,               0.1769
         3.09405e-07,                0.177
         3.11145e-07,               0.1771
         3.12897e-07,               0.1772
          3.1466e-07,               0.1773
         3.16434e-07,               0.1774
         3.18221e-07,               0.1775
         3.20019e-07,               0.1776
         3.21828e-07,               0.1777
          3.2365e-07,               0.1778
         3.25484e-07,               0.1779
          3.2733e-07,                0.178
         3.29188e-07,               0.1781
         3.31058e-07,               0.1782
         3.32941e-07,               0.1783
         3.34836e-07,               0.1784
         3.36744e-07,               0.1785
         3.38664e-07,               0.1786
         3.40597e-07,               0.1787
         3.42543e-07,               0.1788
         3.44502e-07,               0.1789
         3.46473e-07,                0.179
         3.48458e-07,               0.1791
         3.50456e-07,               0.1792
         3.52467e-07,               0.1793
         3.54492e-07,               0.1794
          3.5653e-07,               0.1795
         3.58582e-07,               0.1796
         3.60647e-07,               0.1797
         3.62726e-07,               0.1798
         3.64819e-07,               0.1799
         3.66926e-07,                 0.18
         3.69047e-07,               0.1801
         3.71182e-07,               0.1802
         3.73332e-07,               0.1803
         3.75496e-07,               0.1804
         3.77674e-07,               0.1805
         3.79867e-07,               0.1806
         3.82075e-07,               0.1807
         3.84298e-07,               0.1808
         3.86535e-07,               0.1809
         3.88787e-07,                0.181
         3.91055e-07,               0.1811
         3.93338e-07,               0.1812
         3.95636e-07,               0.1813
          3.9795e-07,               0.1814
         4.00279e-07,               0.1815
         4.02624e-07,               0.1816
         4.04985e-07,               0.1817
         4.07362e-07,               0.1818
         4.09755e-07,               0.1819
         4.12164e-07,                0.182
         4.14589e-07,               0.1821
         4.17031e-07,               0.1822
         4.19489e-07,               0.1823
         4.21964e-07,               0.1824
         4.24456e-07,               0.1825
         4.26964e-07,               0.1826
          4.2949e-07,               0.1827
         4.32033e-07,               0.1828
         4.34593e-07,               0.1829
         4.37171e-07,                0.183
         4.39766e-07,               0.1831
         4.42379e-07,               0.1832
         4.45009e-07,               0.1833
         4.47658e-07,               0.1834
         4.50325e-07,               0.1835
         4.53009e-07,               0.1836
         4.55713e-07,               0.1837
         4.58434e-07,               0.1838
         4.61175e-07,               0.1839
         4.63934e-07,                0.184
         4.66712e-07,               0.1841
         4.69509e-07,               0.1842
         4.72325e-07,               0.1843
