Position (um), Energy (eV)
                   0,        1.35859034449
      0.221024692545,        1.35859034449
      0.430998150463,        1.35859034449
      0.630472935485,        1.35859034449
      0.819973981256,        1.35859034449
      0.999999974738,        1.35859034449
        1.0533431027,        1.35859034449
       1.10401907426,        1.35859034449
       1.15216124725,        1.35859034449
       1.19789631159,        1.35859034449
        1.2413446227,        1.35859034449
       1.28262051827,        1.35859034449
       1.32183261905,        1.35859034449
        1.3590841148,        1.35859034449
       1.39447303576,        1.35859034449
       1.42809251067,        1.35859034449
       1.46003101183,        1.35859034449
       1.49037258794,        1.35859034449
       1.51919708524,        1.35859034449
       1.54658035768,        1.35859034449
       1.57259446649,        1.35859034449
       1.59730786987,        1.35859034449
       1.62078560307,        1.35859034449
       1.64308944962,        1.35859034449
       1.66427810384,        1.35859034449
       1.68440732534,        1.35859034449
       1.70353008577,        1.35859034449
       1.72169670818,        1.35859034449
       1.73895499947,        1.35859034449
        1.7553503762,        1.35859034449
       1.77092598409,        1.35859034449
       1.78572281158,        1.35859034449
        1.7997797977,        1.35859034449
       1.81313393452,        1.35859034446
       1.82582036449,        1.35859034431
       1.83787247296,        1.35859034351
       1.84932197601,        1.35859033964
       1.86019900391,        1.35859032205
       1.87053218041,        1.35859024724
       1.88034869809,        1.35858994904
       1.88967438989,         1.3585888322
       1.89853379709,        1.35858489439
       1.90695023393,        1.35857179741
       1.91494584894,        1.35853062754
       1.92254168319,        1.35840810491
       1.92975772573,        1.35806252213
       1.93661296614,        1.35713912575
       1.94312544453,        1.35481122479
         1.949312299,        1.34933797174
       1.95518981075,        1.33762638977
       1.96077344691,         1.3156480136
       1.96607790127,         1.2804873841
        1.9711171329,         1.2319497562
       1.97590440296,        1.17158683857
       1.98045230951,        1.10129222381
       1.98477282073,        1.02281722217
       1.98887730639,        0.93771064886
       1.99277656777,       0.847333205376
       1.99648086608,       0.752877238904
       1.99999994948,       0.655384921602
       2.00000135073,       0.655346101441
       2.00000290612,       0.655303012466
        2.0000046326,       0.655255185433
         2.000006549,       0.655202099558
        2.0000086762,       0.655143176862
       2.00001103739,       0.655077775904
       2.00001365832,       0.655005184827
       2.00001656754,       0.654924613642
       2.00001979678,       0.654835185677
       2.00002338124,       0.654735928092
       2.00002735998,       0.654625761357
       2.00003177639,       0.654503487599
       2.00003667861,       0.654367777671
       2.00004212006,       0.654217156832
       2.00004816008,       0.654049988869
        2.0000548645,        0.65386445851
       2.00006230641,       0.653658551947
       2.00007056692,       0.653430035255
       2.00007973609,       0.653176430509
       2.00008991387,       0.652894989345
       2.00010121121,       0.652582663709
       2.00011375126,       0.652236073497
        2.0001276707,       0.651851470782
       2.00014312129,       0.651424700283
       2.00016027144,       0.650951155691
       2.00017930811,       0.650425731468
       2.00020043882,        0.64984276966
        2.0002238939,       0.649196001263
       2.00024992904,       0.648478481642
       2.00027882804,       0.647682519446
       2.00031090594,       0.646799598465
        2.0003465124,       0.645820291809
       2.00038603557,       0.644734167795
        2.0004299063,       0.643529686881
        2.0004786028,       0.642194089005
       2.00053265592,       0.640713270657
       2.00059265488,       0.639071651061
       2.00065925373,       0.637252026886
       2.00073317845,       0.635235414953
       2.00081523489,       0.633000882576
       2.00090631754,       0.630525365291
       2.00100741928,       0.627783472005
       2.00111964221,       0.624747277922
       2.00124420966,       0.621386106016
       2.00138247953,       0.617666298444
       2.00153595909,       0.613550980026
        2.0017063214,       0.608999816908
       2.00189542357,       0.603968774812
       2.00210532697,       0.598409882887
       2.00233831975,       0.592271011242
       2.00259694173,       0.585495672882
       2.00288401213,       0.578022864079
       2.00320266028,       0.569786961356
       2.00355635972,       0.560717698565
        2.0039489661,       0.550740254059
       2.00438475918,       0.539775486222
        2.0048684895,       0.527740365879
       2.00540543015,       0.514548666923
       2.00600143428,        0.50011199247
       2.00666299886,       0.484341233667
       2.00739733555,       0.467148582992
       2.00821244927,       0.448450254475
        2.0091172255,       0.428170101286
       2.01012152711,       0.406244368206
        2.0112363019,       0.382627874879
